[23:04:02] [info] MAAT: Creating window MAAT Editor (1600, 900)
[23:04:02] [info] MAAT: OpenGL Info:
[23:04:02] [info] MAAT:   Vendor: ATI Technologies Inc.
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 50
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:37] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 50
[23:04:38] [warning] MAAT: Pixel data = 50
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 50
[23:04:38] [warning] MAAT: Pixel data = 50
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:38] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 50
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:39] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 50
[23:04:40] [warning] MAAT: Pixel data = 50
[23:04:40] [warning] MAAT: Pixel data = 50
[23:04:40] [warning] MAAT: Pixel data = 50
[23:04:40] [warning] MAAT: Pixel data = 50
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:40] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 50
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:41] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 50
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:42] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 50
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:43] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 1036831949
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:44] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 50
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
